round,client_id,loss,rmse,r2,mae,mape,model_type
1,4,0.014794089831411839,107.03524116630425,-0.0038976636867292616,86.18799565211626,43.01471574937691,client
1,6,0.01607021875679493,83.6671240729877,-0.012123174392150049,69.79743011830365,53.311868994630785,client
1,2,0.033142633736133575,137.44864387530626,-0.22030493904175744,116.75004263360964,81400609.9320248,client
1,7,0.022460050880908966,90.21980048922272,-0.2365794550732286,78.06442103712142,52.8022427015962,client
1,1,0.022502325475215912,172.05889135587756,-0.24549472899351144,150.17533087808718,176.9326467558216,client
1,9,0.027349554002285004,143.05110831196848,-0.0016607872494808589,123.14561624960132,421848.079858509,client
1,3,0.03940987586975098,151.0731170871468,-0.03437757829190374,118.35799282173105,84.16931272272072,client
1,10,0.04618820548057556,149.795346397792,-0.06082740873046496,138.44041796445697,49565196.24795581,client
1,8,0.0164811871945858,99.49378480787071,-0.007265626611989151,79.64010540234557,45.682874298285455,client
1,5,0.026161469519138336,126.96988522137349,-0.03127770417209175,112.02573158964125,958470.4364971721,client
1,global,0.02645596107468009,126.081294278585,-0.08538090662433072,107.25850843470144,13234658.06099975,global
